Id,SalePrice
1841,125187.22476105765
1842,84797.80822198256
1843,123495.67749759252
1844,144225.88598648063
1845,134182.4845529627
1846,154050.91315512778
1847,174794.70595535706
1848,-12645.959167380584
1849,105403.1262918578
1850,114052.41104636039
1851,147683.72660289262
1852,112957.36848761258
1853,119901.23037444358
1854,183702.9546322904
1855,169296.36322243442
1856,221707.09696502355
1857,153054.9845611921
1858,175190.26417175797
1859,140886.6391545299
1860,159944.6114434288
1861,139439.46866114088
1862,287468.8429249313
1863,287466.34766458464
1864,287463.85240423796
1865,304595.98484003404
1866,298728.34370365157
1867,258410.6251544708
1868,273588.8178809965
1869,208843.3058657979
1870,238666.41582051595
1871,258725.20852293842
1872,172125.51721280813
1873,221039.88541854243
1874,129860.34050423233
1875,216743.32078210334
1876,194215.6569938662
1877,217462.0911968036
1878,222009.0042998034
1879,112279.1049871759
1880,125409.37095916457
1881,251725.68258294952
1882,263264.0203409998
1883,211418.16696077376
1884,222696.85936527653
1885,240126.10126277735
1886,269736.3940328818
1887,212233.3684035854
1888,267399.91829299857
1889,168247.07495622127
1890,106926.56047862978
1891,164241.88059567916
1892,78974.66376250889
1893,127878.48065008572
1894,145220.42104847613
1895,147111.89704958326
1896,108360.23442399711
1897,107887.53162464988
1898,116622.1509264058
1899,153130.92362399632
1900,143312.7292052626
1901,137252.36057249038
1902,132740.92429326894
1903,223541.4430863303
1904,116936.35348146898
1905,182947.60464062332
1906,140888.1179699148
1907,205700.87832049117
1908,138075.94673645613
1909,153397.99884922733
1910,149847.67843763996
1911,194795.09597583115
1912,278808.1292798498
1913,165272.1131817561
1914,39322.84134287643
1915,255472.07287968858
1916,1683.0592222036794
1917,266852.96176591073
1918,132446.19599681278
1919,170507.18052858952
1920,186565.8632514167
1921,327656.3133480479
1922,292371.14676732733
1923,216806.58764776145
1924,216369.5339286134
1925,230664.26708212355
1926,321068.548141839
1927,115816.9102589488
1928,160602.02630039793
1929,99128.89490790782
1930,144097.04619032308
1931,133010.95672888332
1932,141854.89638538868
1933,158971.13381525758
1934,184795.1336873325
1935,167666.65531728952
1936,185088.8460549931
1937,183960.68362430413
1938,167281.39518791088
1939,260585.16891417606
1940,216650.9115749977
1941,186585.68300268962
1942,182809.57488218392
1943,219149.3831721095
1944,289274.1486854912
1945,307542.8763810226
1946,181358.578976898
1947,282169.96464571846
1948,175116.53000617097
1949,229752.33663479914
1950,191734.62171444646
1951,256515.18229971617
1952,233287.8665450639
1953,161972.1685589461
1954,220928.8825825581
1955,133896.434564851
1956,307123.89617101615
1957,181949.506437022
1958,286626.35490967915
1959,160727.272467613
1960,89015.38831040356
1961,118418.36783303274
1962,117279.44552109693
1963,118039.07302121306
1964,111582.59707172378
1965,161857.77095815516
1966,168308.70305460342
1967,267402.51905853907
1968,338012.00077406457
1969,315347.61761455215
1970,354565.30818146607
1971,383383.5543338675
1972,320087.4111643699
1973,268167.66658866755
1974,287540.84693744266
1975,386303.2192474138
1976,262767.0899965202
1977,313768.17616841546
1978,327154.30878791143
1979,311036.0620195365
1980,211480.65835155896
1981,306339.3140165827
1982,230759.15568041545
1983,230756.66042006877
1984,203219.7825146676
1985,229916.75565857883
1986,238404.94513410353
1987,199681.58277729223
1988,178338.37604213622
1989,208999.39271708997
1990,223779.00519406423
1991,211951.71591874468
1992,222418.84269042988
1993,188464.1154333388
1994,244914.55952398037
1995,204509.3359352888
1996,263321.00412501255
1997,308004.37904260936
1998,298301.43625373975
1999,236956.5143263035
2000,293996.85936575755
2001,253261.67496405053
2002,242884.6444453199
2003,265806.11088427226
2004,260902.04543811223
2005,239711.41716054804
2006,234217.3720015299
2007,270263.0059339029
2008,199794.4774017001
2009,190397.1012238795
2010,207663.15350586665
2011,154347.22785674012
2012,195028.89234844525
2013,178333.93888474512
2014,184930.497476693
2015,202104.4612753808
2016,189286.3894570279
2017,205438.7049854847
2018,110654.68641633238
2019,113431.07790593174
2020,104307.64599652612
2021,98784.14864935796
2022,179697.61256318865
2023,155228.36041934486
2024,242433.6993708692
2025,335359.5382480563
2026,200592.7947106869
2027,156995.54429711867
2028,191655.87563563255
2029,176041.17140063853
2030,270396.93839827715
2031,250988.81495965156
2032,260931.45943390694
2033,263520.057332658
2034,186254.44456543797
2035,214574.00654011546
2036,224910.94913941878
2037,226280.04829224828
2038,318079.89178902167
2039,220696.88762116153
2040,327790.0229391139
2041,239001.28088526777
2042,218139.67790437187
2043,177117.62239528424
2044,210033.91300039925
2045,213008.68049001717
2046,171765.01926064328
2047,141293.06997394166
2048,131588.40654738015
2049,182063.52453290648
2050,196018.53474151995
2051,87468.58949439437
2052,131988.68920517573
2053,130388.60482568177
2054,53717.378592102556
2055,153323.9757262729
2056,133114.49929522164
2057,108265.36615623417
2058,202477.6664770476
2059,122223.98298918898
2060,149729.1602575255
2061,185123.6001940968
2062,117422.0006043294
2063,90200.74545700173
2064,133541.58899642923
2065,113356.8496459676
2066,185911.7398447527
2067,138349.67452201503
2068,184236.98332962277
2069,56087.509727478726
2070,95923.59451494738
2071,69377.50702592195
2072,168994.96819830523
2073,126118.77399593778
2074,199695.06968100648
2075,146667.30725675658
2076,107870.72007423826
2077,130417.37702380912
2078,112394.32766304514
2079,139344.30164896115
2080,122401.23844023864
2081,133513.05880969786
2082,156285.60084254667
2083,148744.77347535873
2084,91270.86426797672
2085,120090.01177123864
2086,148557.47902886407
2087,142455.228638225
2088,116236.30013651098
2089,71849.20846679341
2090,144015.50159452204
2091,89626.71215196978
2092,128358.46692448738
2093,130189.3780629856
2094,136288.20696886885
2095,150319.0464977238
2096,74108.25469684321
2097,79073.41757542896
2098,153915.95303797396
2099,-7300.06318763434
2100,82206.23947903956
2101,137837.0866485925
2102,150430.28159588086
2103,89362.88172707125
2104,177543.40193827613
2105,110097.79488751665
2106,43386.99433488003
2107,232587.83275292814
2108,107027.7987519307
2109,105966.37448226311
2110,116388.48842228041
2111,170986.31567647215
2112,131886.45505033038
2113,118362.87874141056
2114,124928.81011518114
2115,165000.89628704428
2116,119015.36167682102
2117,152355.39158954145
2118,122792.85131267481
2119,114933.6313553555
2120,106150.29413656634
2121,55599.713457814185
2122,74308.95417079958
2123,80808.75191355287
2124,199620.9929105034
2125,155288.72358483332
2126,174121.84641481307
2127,174706.00640267972
2128,135681.48992725904
2129,110035.72191698034
2130,143643.98432109738
2131,186196.74827666744
2132,118950.53006957518
2133,142558.70649588364
2134,115006.57283562608
2135,93016.35920031858
2136,38769.56916882214
2137,118639.70655192481
2138,127621.71255136305
2139,158216.38970017945
2140,123234.80684590735
2141,143433.3957802211
2142,118542.12239827239
2143,145288.09743337356
2144,122170.50959258946
2145,118917.81479680678
2146,153353.1795583188
2147,164483.66248161532
2148,140986.38534942386
2149,135520.59964386374
2150,209754.7458779642
2151,130978.7273918828
2152,147686.18911069492
2153,150280.27510138205
2154,90546.67930653854
2155,141645.67138889176
2156,254557.84820917598
2157,227270.69356127386
2158,232210.00772581808
2159,225586.7810264302
2160,186427.0092759442
2161,269115.18921903404
2162,352813.5899919516
2163,302036.6848680489
2164,250429.29830827727
2165,183201.10770524084
2166,140907.28108297056
2167,212194.2838367049
2168,192367.11693399982
2169,203589.22328934376
2170,219032.95188933308
2171,141442.0124918588
2172,138231.03772711684
2173,164498.38348432467
2174,247576.93168186513
2175,291808.7320188016
2176,278666.93803542736
2177,252829.84193448746
2178,231918.2955581667
2179,152204.56891579297
2180,241531.18421675568
2181,216856.82348823198
2182,244330.9282192851
2183,213292.44393824483
2184,119403.26437259023
2185,122686.84664430493
2186,161291.66730764974
2187,160197.75448689028
2188,166871.9018016893
2189,286306.1994951372
2190,54790.05273341457
2191,54787.55747306789
2192,52782.89549646224
2193,90221.71485062991
2194,86379.40622496908
2195,78551.69520889362
2196,87762.5473757931
2197,105166.39311435842
2198,160134.96523228032
2199,169649.35657366598
2200,121653.68966381554
2201,140674.011842462
2202,179723.70285039186
2203,154396.33105136338
2204,155926.27088338486
2205,114564.42183356197
2206,131499.84699510294
2207,212391.49406244978
2208,223114.76139348024
2209,189498.60729870503
2210,137473.09786117193
2211,121259.24649930047
2212,131109.84742570505
2213,85478.28829846182
2214,139979.6400935629
2215,96520.4288546152
2216,155709.73723404878
2217,1763.033078491222
2218,66586.33811244345
2219,70900.54715067311
2220,50875.66151258536
2221,255356.61813609418
2222,233281.582771227
2223,267311.1991702444
2224,229321.58864094247
2225,148236.44536093506
2226,170787.45613080054
2227,207573.8899388255
2228,260573.02410679148
2229,239414.1840169963
2230,145755.92636575853
2231,218844.47990206792
2232,192621.66033196915
2233,172517.2565837123
2234,235159.02329446538
2235,213547.88743747608
2236,266011.778497285
2237,298282.3969547439
2238,230211.20982733136
2239,128199.061129865
2240,170053.93804961187
2241,137513.762112465
2242,133892.28806525213
2243,125736.82730154577
2244,89222.98513802071
2245,78133.54381649592
2246,125143.6710972169
2247,112199.794797346
2248,105159.92582202959
2249,114000.83189894492
2250,125351.24446414527
2251,121365.28427562909
2252,191507.22108242265
2253,158063.94172243983
2254,174964.37874266296
2255,190713.5609477579
2256,191255.59451228683
2257,215695.5029818099
2258,187055.29346359638
2259,181815.5384038461
2260,157856.60121062235
2261,204329.90001656977
2262,224419.00032276125
2263,290906.825136499
2264,359949.5407437503
2265,178490.28881282546
2266,272435.88265378657
2267,315027.0175594622
2268,336157.4805261141
2269,172143.13905239827
2270,187593.02585614868
2271,223022.69906442985
2272,209458.62877397146
2273,162826.05654631113
2274,179222.19752144837
2275,174389.89271569112
2276,190272.4510062472
2277,190373.60863934364
2278,160893.37965973723
2279,117202.03694047104
2280,81555.45341501012
2281,186692.5961587585
2282,186237.04465167667
2283,123355.6856843913
2284,134882.5087453716
2285,155922.4363892437
2286,111658.03830444743
2287,302704.64954131306
2288,275147.3815560511
2289,312878.80955930403
2290,355403.8052425429
2291,297076.51170219434
2292,343024.20688712224
2293,369359.445278988
2294,348743.21490080585
2295,370741.2380288837
2296,282964.41674140724
2297,269350.2669263154
2298,303403.81610601326
2299,340107.8878456913
2300,293688.1077591467
2301,253354.9737230318
2302,248495.07709675352
2303,261552.06798876077
2304,268787.2118781584
2305,194787.77548859292
2306,194785.28022824624
2307,190610.93886941602
2308,248892.9164715747
2309,268899.661605438
2310,228109.76638692897
2311,212677.04484421178
2312,173041.8201422179
2313,178375.76688618492
2314,189866.85372346872
2315,176186.85003631772
2316,197003.43452362414
2317,186134.56836654036
2318,177614.47015432757
2319,193360.66013649316
2320,201895.17939391942
2321,257102.13279469498
2322,201694.0988881078
2323,182821.6282239044
2324,180959.70721805375
2325,225117.94828185486
2326,181491.35125799337
2327,220924.11497592577
2328,223162.13538425067
2329,189174.0236449258
2330,187631.3721906189
2331,317872.8746323518
2332,354104.6239733852
2333,304602.54782187776
2334,261486.82124078623
2335,257673.63366648904
2336,301431.26357232267
2337,213645.52518217056
2338,262199.1589933445
2339,244824.03190291533
2340,341098.54203907517
2341,218601.1138107085
2342,244790.9145836695
2343,225390.08670868538
2344,241150.32530373405
2345,268371.73579352605
2346,230501.71869348432
2347,210066.903003101
2348,238717.16987358383
2349,156538.6544330276
2350,260050.44535285956
2351,251213.8722712614
2352,270806.04737638193
2353,253004.53914198303
2354,147658.51540958858
2355,170522.18944470375
2356,155467.80692708818
2357,222063.57827471104
2358,192455.86249544658
2359,139825.95432026102
2360,108878.33274472482
2361,132397.28991665877
2362,257323.2949521693
2363,131678.33002496883
2364,163420.50412531826
2365,231299.26066113263
2366,212250.6256622884
2367,246570.69051550818
2368,209754.6108413227
2369,247136.01197014214
2370,172730.99089729832
2371,177256.26696581068
2372,208328.29378381837
2373,254876.10486094397
2374,281575.6090751339
2375,241599.6678285317
2376,275216.80204546335
2377,315142.6176400455
2378,152735.7037628668
2379,219525.09250781313
2380,150868.18146619922
2381,171344.24823110946
2382,208027.3280179368
2383,222885.40784578794
2384,231669.97956503485
2385,145534.07045473414
2386,134064.43603812065
2387,125904.44861560897
2388,103563.65583883808
2389,120599.7936347262
2390,130896.87059331452
2391,123367.66523794783
2392,99267.1847284718
2393,173025.373205567
2394,139867.19749498903
2395,201014.42386196088
2396,156941.95745594753
2397,204681.52914754092
2398,117417.5288087586
2399,18745.170864150627
2400,9628.617064298363
2401,103138.12238334795
2402,116540.44951852574
2403,182114.12621561973
2404,131478.11728467024
2405,163081.96252067504
2406,133078.7493368606
2407,106703.18278407794
2408,130725.25545688695
2409,120977.03421724262
2410,196419.3728441666
2411,99855.08547374909
2412,142423.94989147712
2413,124220.12097857264
2414,127812.87899629842
2415,161350.6816602375
2416,130786.98606638587
2417,127050.1492051254
2418,112580.9074965117
2419,118586.15063108015
2420,100156.50926638138
2421,128795.96381632588
2422,98932.27585015818
2423,88065.33164905664
2424,165036.61394410604
2425,241093.46232443792
2426,111954.16722695925
2427,105793.4486881711
2428,180849.0606554423
2429,98773.81632697792
2430,127832.60118046752
2431,116231.28220660356
2432,123739.95080239279
2433,122036.51356664044
2434,129092.59994126274
2435,141011.73653310095
2436,84059.1153207114
2437,97453.20485967724
2438,102778.8750464269
2439,113818.13403561502
2440,140613.35953459167
2441,94904.5299221538
2442,101506.5875625473
2443,112242.14845778723
2444,118176.50818712125
2445,64021.30455253669
2446,118398.5580367397
2447,209179.75762395165
2448,143405.85533564468
2449,103638.09151038644
2450,160968.0614061344
2451,121519.37522935239
2452,216751.04567554896
2453,64786.36567447218
2454,97729.79614098766
2455,105865.2493817166
2456,121735.39581963723
2457,110477.22127651214
2458,116121.52331161429
2459,88565.6215311701
2460,148827.99645760632
2461,108359.80455449666
2462,129724.46297390643
2463,115761.36132051912
2464,189794.42571124365
2465,139684.64563418576
2466,121281.03625600808
2467,166928.24419750343
2468,81437.21942179278
2469,97843.39554925472
2470,200043.41130890208
2471,205816.26652600127
2472,194518.75828858465
2473,102984.93539546872
2474,83081.12888277252
2475,229111.85347919725
2476,112524.72070939024
2477,108249.55970426905
2478,167437.2051333331
2479,103591.78550329176
2480,129126.54939527693
2481,114226.88461632305
2482,121169.91181425657
2483,102671.68404871854
2484,120871.27287593274
2485,104067.94369191793
2486,147787.4710833428
2487,196546.08230402344
2488,158059.43014867534
2489,168572.47285259934
2490,133349.286004371
2491,74323.60150875826
2492,186552.13855715469
2493,135492.39200690622
2494,155660.4903756352
2495,87746.40576330642
2496,235151.6710369864
2497,156255.41130591952
2498,96693.75145036285
2499,74457.98491933919
2500,117318.41910012928
2501,131419.0670431077
2502,142231.51021449757
2503,85023.29716560012
2504,193686.48125726334
2505,220160.19571675803
2506,271257.4170249093
2507,313281.81796794967
2508,271252.4265042159
2509,240942.665000838
2510,244341.28163911053
2511,202780.68925818452
2512,217240.75431742915
2513,213911.6704338484
2514,244249.21686163684
2515,146133.64962605457
2516,161128.78159854352
2517,127411.85750457342
2518,135591.06494580884
2519,221537.48572698398
2520,209570.7388046796
2521,207208.70490059606
2522,218730.75003819703
2523,118625.48508301727
2524,123552.51556793833
2525,125775.3929384423
2526,137997.93371550716
2527,108958.49515179102
2528,118193.91528885369
2529,125843.52967674728
2530,101610.1235127768
2531,234943.8451534945
2532,226860.32267322205
2533,210628.83038347377
2534,242296.37798280525
2535,289122.5937544692
2536,228519.67486973316
2537,231026.79839157802
2538,196470.4316871257
2539,195923.94571708725
2540,187517.69116812362
2541,195642.37080224138
2542,157947.4760702548
2543,107440.36315447162
2544,111083.49739656062
2545,124744.60348216491
2546,157874.46066675964
2547,152443.78653055173
2548,171600.23951615696
2549,151850.9487307549
2550,609857.1530081581
2551,162299.3566709254
2552,117193.58500747825
2553,53884.273227565456
2554,96090.32893871539
2555,108203.10929148062
2556,66309.69081404386
2557,87619.13721808325
2558,165187.37375232414
2559,129862.37414198904
2560,127545.68541402998
2561,137416.26238237834
2562,124896.04074395285
2563,139157.95810425119
2564,182689.04716297286
2565,109783.18086306588
2566,125697.32591485023
2567,116120.8672546295
2568,189750.59607999562
2569,180986.42885163543
2570,137427.00139295566
2571,174910.2561578143
2572,197082.17372248182
2573,221071.70891801477
2574,289569.4719673407
2575,137230.05265279743
2576,117911.53164185933
2577,126385.63668037741
2578,75793.1158451431
2579,6814.311888758326
2580,132732.39687595936
2581,116274.97839681502
2582,109074.09480438707
2583,251475.20185858873
2584,164023.29307147232
2585,185206.74225535034
2586,219890.00020414102
2587,211688.1806788745
2588,147764.33035025583
2589,150093.91315359552
2590,211587.11651818384
2591,218884.3863484175
2592,237576.46015910222
2593,247091.03602038068
2594,188988.68694151868
2595,221407.98795680958
2596,288734.52651991625
2597,197256.72001653304
2598,251444.09610099555
2599,325794.5367088348
2600,155362.8278265493
2601,161505.65921528428
2602,83355.43388714525
2603,77152.16612024698
2604,67959.58883228293
2605,86169.21165739559
2606,132268.89266175777
2607,172071.0104217967
2608,185801.93655846827
2609,143636.5097989568
2610,81419.04943247163
2611,138495.20775437937
2612,151594.49463237822
2613,104249.15579548688
2614,110841.48829344311
2615,152428.93783614016
2616,126800.07126830448
2617,201324.71626840788
2618,179065.18558620242
2619,231322.55240657064
2620,174065.08368143975
2621,179442.69829163677
2622,187047.91077720583
2623,255884.4253610142
2624,279810.915841433
2625,316991.7215884153
2626,165530.84077682882
2627,204698.4058989284
2628,330693.13338609715
2629,386309.56769469776
2630,310691.4223510518
2631,368331.28110871953
2632,329810.1205971723
2633,279135.1351783965
2634,315356.1108517889
2635,159515.68667188496
2636,205446.58854265022
2637,176945.24558080314
2638,245990.56980920513
2639,182783.08162430138
2640,149932.82378388825
2641,97815.90304790647
2642,195107.72834251611
2643,135559.2823544247
2644,138223.93111704034
2645,117655.7809406831
2646,113010.2978203937
2647,121883.1998837879
2648,147111.4051761704
2649,138111.99682939448
2650,153764.80217000982
2651,160643.1891541474
2652,340750.2734262056
2653,266624.8773510277
2654,258264.0366352389
2655,311225.6183444562
2656,296671.5573791254
2657,295407.6737837065
2658,271164.6397271196
2659,285164.91434609215
2660,301287.55238387757
2661,302545.3954753096
2662,299379.3602832707
2663,273289.3748343822
2664,266771.0387437085
2665,293370.9391791059
2666,276330.0214505056
2667,172014.6399535325
2668,194780.5854298009
2669,186408.25478163874
2670,282746.89041478443
2671,194773.09964876086
2672,206511.27346345643
2673,216155.03955413005
2674,219630.59853194538
2675,190187.79006117815
2676,202932.7027164239
2677,200766.05135167274
2678,254407.0881818158
2679,262610.8735262954
2680,279286.08434770606
2681,343184.4454508233
2682,306937.26593279396
2683,378152.58638849226
2684,294167.3620799077
2685,311016.40832513943
2686,255592.77285724715
2687,272827.20279855654
2688,241983.64125714055
2689,223685.94212427805
2690,346050.9022278541
2691,192732.0656110188
2692,149470.55758375837
2693,214741.1042532057
2694,148890.02951946505
2695,209631.21543338196
2696,201219.65498902346
2697,198625.65637653857
2698,183503.2816966481
2699,185409.07260970608
2700,169362.7497137643
2701,156428.23876264342
2702,122858.4342928913
2703,161808.49580781278
2704,146126.72955134255
2705,108953.53848128323
2706,103472.48598500388
2707,115859.52697972138
2708,112327.66831443622
2709,87183.68839370436
2710,105564.83324344642
2711,277638.58631939045
2712,315207.3334853414
2713,198261.23104770132
2714,174808.43037847173
2715,173873.0470463077
2716,165350.87264938443
2717,187876.6691406928
2718,245589.03807942965
2719,136520.7039298073
2720,185340.98516315478
2721,129761.17487316462
2722,161683.86340334243
2723,153429.74624298164
2724,102288.5514061444
2725,114556.27497185091
2726,127376.33014736301
2727,174090.7188627033
2728,173797.90943603474
2729,135846.82597878226
2730,128293.03176546865
2731,100238.30462560244
2732,102019.26923673297
2733,162462.73452225677
